version,buiildingId,x,y,floor,SSID,level,timestamp,frequency,BSSID,capabilities,uploadedAt
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,ORBI94 scharfstein,-98,301137657238,2437,3a:98:b5:a4:4d:ec,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,ORBI94 scharfstein,-97,301137657210,2437,3a:98:b5:a3:c7:de,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,Naama,-98,301137657202,2412,a2:b5:3c:b0:f4:6e,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,Afeka-Wifi-Open,-80,301137657255,5300,94:b3:4f:a2:ed:50,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,Afeka-Staff,-80,301137657260,5300,94:b3:4f:a2:ed:54,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,(hidden SSID),-81,301133679323,5300,94:b3:4f:a2:ed:53,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,(hidden SSID),-81,301133678954,5300,94:b3:4f:a2:ed:51,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,Afeka-Students,-81,301137657263,5300,94:b3:4f:a2:ed:55,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,POCO M4 Pro 5G,-101,301137657195,2437,e2:99:bf:f3:c8:1e,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,Gibson,-96,301137657198,2412,8c:59:c3:a8:5d:80,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,c66ff6a5,-91,301137657205,2412,50:2c:c6:6f:f6:a5,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,Galaxy A32,-94,301137657164,2437,2e:e4:cf:85:c9:dd,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,(hidden SSID),-99,301136984869,2437,34:98:b5:a4:4d:ec,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,(hidden SSID),-96,301135827674,2437,34:98:b5:a3:c7:de,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,Afeka-Wifi-Open,-86,301137657225,5180,80:bc:37:97:ff:70,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,Afeka-Staff,-86,301137657229,5180,80:bc:37:97:ff:73,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,Adir,-96,301137657217,2437,c4:eb:42:fa:95:54,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,Afeka-Staff,-91,301137657268,5320,94:b3:4f:a3:26:44,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,Afeka-Wifi-Open,-92,301137657272,5320,94:b3:4f:a3:26:40,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,(hidden SSID),-92,301134105047,5320,94:b3:4f:a3:26:43,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,Afeka-Students,-88,301137657251,5220,80:bc:37:98:28:84,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,(hidden SSID),-88,301132776835,5220,80:bc:37:98:28:82,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,CLEAN-AIR,-86,301137657181,2432,80:bc:37:58:28:80,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,Afeka-Staff,-88,301137657247,5220,80:bc:37:98:28:83,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,Afeka-Students,-82,301137657190,2432,80:bc:37:58:28:83,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,Afeka-Wifi-Open,-87,301137657242,5220,80:bc:37:98:28:80,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,Afeka-Staff,-85,301137657187,2432,80:bc:37:58:28:82,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,(hidden SSID),-87,301132776518,5220,80:bc:37:98:28:81,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,ORBI94 scharfstein-Guest,-98,301137657222,2437,3e:98:b5:a3:c7:de,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,Uconnect-44423c48,-97,301137657276,5805,e2:2d:f0:b5:9e:00,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,Afeka-Staff,-82,301137657214,2432,80:bc:37:57:ff:72,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,DIRECT-uL,-94,301137657232,5180,c8:d7:19:c7:4e:42,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,ORBI94 scharfstein,-98,301137657238,2437,3a:98:b5:a4:4d:ec,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,ORBI94 scharfstein,-97,301137657210,2437,3a:98:b5:a3:c7:de,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,Naama,-98,301137657202,2412,a2:b5:3c:b0:f4:6e,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,Afeka-Wifi-Open,-80,301137657255,5300,94:b3:4f:a2:ed:50,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,Afeka-Staff,-80,301137657260,5300,94:b3:4f:a2:ed:54,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,(hidden SSID),-81,301133679323,5300,94:b3:4f:a2:ed:53,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,(hidden SSID),-81,301133678954,5300,94:b3:4f:a2:ed:51,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,Afeka-Students,-81,301137657263,5300,94:b3:4f:a2:ed:55,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,POCO M4 Pro 5G,-101,301137657195,2437,e2:99:bf:f3:c8:1e,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,Gibson,-96,301137657198,2412,8c:59:c3:a8:5d:80,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,c66ff6a5,-91,301137657205,2412,50:2c:c6:6f:f6:a5,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,Galaxy A32,-94,301137657164,2437,2e:e4:cf:85:c9:dd,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,(hidden SSID),-99,301136984869,2437,34:98:b5:a4:4d:ec,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,(hidden SSID),-96,301135827674,2437,34:98:b5:a3:c7:de,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,Afeka-Wifi-Open,-86,301137657225,5180,80:bc:37:97:ff:70,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,Afeka-Staff,-86,301137657229,5180,80:bc:37:97:ff:73,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,Adir,-96,301137657217,2437,c4:eb:42:fa:95:54,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,Afeka-Staff,-91,301137657268,5320,94:b3:4f:a3:26:44,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,Afeka-Wifi-Open,-92,301137657272,5320,94:b3:4f:a3:26:40,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,(hidden SSID),-92,301134105047,5320,94:b3:4f:a3:26:43,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,Afeka-Students,-88,301137657251,5220,80:bc:37:98:28:84,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,(hidden SSID),-88,301132776835,5220,80:bc:37:98:28:82,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,CLEAN-AIR,-86,301137657181,2432,80:bc:37:58:28:80,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,Afeka-Staff,-88,301137657247,5220,80:bc:37:98:28:83,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,Afeka-Students,-82,301137657190,2432,80:bc:37:58:28:83,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,Afeka-Wifi-Open,-87,301137657242,5220,80:bc:37:98:28:80,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,Afeka-Staff,-85,301137657187,2432,80:bc:37:58:28:82,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,(hidden SSID),-87,301132776518,5220,80:bc:37:98:28:81,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,ORBI94 scharfstein-Guest,-98,301137657222,2437,3e:98:b5:a3:c7:de,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,Uconnect-44423c48,-97,301137657276,5805,e2:2d:f0:b5:9e:00,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,Afeka-Staff,-82,301137657214,2432,80:bc:37:57:ff:72,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1326,30,0,DIRECT-uL,-94,301137657232,5180,c8:d7:19:c7:4e:42,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1226,30,0,(hidden SSID),-95,301163544275,5260,94:b3:4f:a3:a7:53,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1226,30,0,Afeka-Wifi-Open,-82,301167580226,5300,94:b3:4f:a2:ed:50,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1226,30,0,Afeka-Wifi-Open,-95,301167580259,5260,94:b3:4f:a3:a7:50,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1226,30,0,(hidden SSID),-95,301163544031,5260,94:b3:4f:a3:a7:51,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1226,30,0,Afeka-Staff,-81,301167580231,5300,94:b3:4f:a2:ed:54,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1226,30,0,(hidden SSID),-81,301163989738,5300,94:b3:4f:a2:ed:53,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1226,30,0,(hidden SSID),-80,301163989552,5300,94:b3:4f:a2:ed:51,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1226,30,0,Afeka-Students,-80,301167580235,5300,94:b3:4f:a2:ed:55,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1226,30,0,c66ff6a5,-97,301167580185,2412,50:2c:c6:6f:f6:a5,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1226,30,0,Afeka-Wifi-Open,-83,301167580278,5280,94:b3:4f:a2:89:b0,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1226,30,0,Afeka-Wifi-Open,-91,301167580269,5260,94:b3:4f:a3:26:50,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1226,30,0,Afeka-Students,-89,301167580273,5260,94:b3:4f:a3:26:55,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1226,30,0,(hidden SSID),-90,301163553380,5260,94:b3:4f:a3:26:51,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1226,30,0,Afeka-Staff,-91,301167580264,5260,94:b3:4f:a3:26:54,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1226,30,0,(hidden SSID),-91,301163553514,5260,94:b3:4f:a3:26:53,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1226,30,0,(hidden SSID),-88,301162699720,5180,80:bc:37:97:ff:71,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1226,30,0,Afeka-Wifi-Open,-89,301167580200,5180,80:bc:37:97:ff:70,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1226,30,0,Afeka-Staff,-88,301167580205,5180,80:bc:37:97:ff:73,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1226,30,0,(hidden SSID),-89,301162699936,5180,80:bc:37:97:ff:72,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1226,30,0,Afeka-Students,-88,301167580246,5180,80:bc:37:97:ff:74,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1226,30,0,Adir,-98,301167580192,2437,c4:eb:42:fa:95:54,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1226,30,0,Afeka-Wifi-Open,-91,301167580251,5240,94:b3:4f:a3:2e:b0,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1226,30,0,Afeka-Staff,-92,301167580254,5240,94:b3:4f:a3:2e:b4,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1226,30,0,Afeka-Students,-94,301167580220,5220,80:bc:37:98:28:84,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1226,30,0,(hidden SSID),-84,301161037362,2432,80:bc:37:58:28:81,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1226,30,0,(hidden SSID),-92,301163088764,5220,80:bc:37:98:28:82,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1226,30,0,CLEAN-AIR,-83,301167580157,2432,80:bc:37:58:28:80,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1226,30,0,Afeka-Staff,-92,301167580216,5220,80:bc:37:98:28:83,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1226,30,0,Afeka-Students,-83,301167580179,2432,80:bc:37:58:28:83,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1226,30,0,Afeka-Wifi-Open,-94,301167580209,5220,80:bc:37:98:28:80,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1226,30,0,Afeka-Staff,-85,301167580174,2432,80:bc:37:58:28:82,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1226,30,0,(hidden SSID),-92,301163088559,5220,80:bc:37:98:28:81,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1226,30,0,Afeka-Staff,-74,301167580189,2432,80:bc:37:57:ff:72,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1226,30,0,CLEAN-AIR,-74,301167580240,2432,80:bc:37:57:ff:70,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1106,30,0,Afeka-Staff,-91,301190593464,5260,94:b3:4f:a3:a7:54,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1106,30,0,Afeka-Students,-91,301190593474,5260,94:b3:4f:a3:a7:55,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1106,30,0,Afeka-Wifi-Open,-94,301190593383,5300,94:b3:4f:a2:ed:50,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1106,30,0,Afeka-Wifi-Open,-91,301190593419,5260,94:b3:4f:a3:a7:50,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1106,30,0,Afeka-Staff,-91,301190593395,5300,94:b3:4f:a2:ed:54,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1106,30,0,(hidden SSID),-92,301187041423,5300,94:b3:4f:a2:ed:51,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1106,30,0,Afeka-Wifi-Open,-92,301190593438,5260,94:b3:4f:a3:26:50,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1106,30,0,DIRECT-MBUX 47161,-96,301190593446,2437,12:e8:a7:54:f4:78,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1106,30,0,Afeka-Staff,-93,301190593428,5260,94:b3:4f:a3:26:54,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1106,30,0,(hidden SSID),-82,301187042382,5320,94:b3:4f:a3:ce:d3,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1106,30,0,Afeka-Students,-82,301190593511,5320,94:b3:4f:a3:ce:d5,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1106,30,0,Afeka-Staff,-82,301190593502,5320,94:b3:4f:a3:ce:d4,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1106,30,0,(hidden SSID),-82,301187042141,5320,94:b3:4f:a3:ce:d1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1106,30,0,Afeka-Wifi-Open,-79,301190593335,5180,80:bc:37:97:ff:70,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1106,30,0,Afeka-Wifi-Open,-82,301190593492,5320,94:b3:4f:a3:ce:d0,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1106,30,0,Afeka-Staff,-80,301190593345,5180,80:bc:37:97:ff:73,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1106,30,0,Adir,-98,301190593306,2437,c4:eb:42:fa:95:54,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1106,30,0,Afeka-Staff,-79,301190593530,5320,94:b3:4f:a3:26:44,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1106,30,0,Afeka-Wifi-Open,-80,301190593521,5320,94:b3:4f:a3:26:40,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1106,30,0,Afeka-Wifi-Open,-88,301190593403,5240,94:b3:4f:a3:2e:b0,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1106,30,0,Afeka-Staff,-88,301190593411,5240,94:b3:4f:a3:2e:b4,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1106,30,0,Afeka-Students,-91,301190593373,5220,80:bc:37:98:28:84,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1106,30,0,(hidden SSID),-91,301186125847,5220,80:bc:37:98:28:82,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1106,30,0,Afeka-Staff,-93,301190593364,5220,80:bc:37:98:28:83,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1106,30,0,Afeka-Wifi-Open,-91,301190593353,5220,80:bc:37:98:28:80,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1106,30,0,(hidden SSID),-91,301186125521,5220,80:bc:37:98:28:81,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1106,30,0,Afeka-Staff,-94,301190593484,5300,94:b3:4f:a2:7d:94,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1106,30,0,DIRECT-uL,-98,301190593456,5180,c8:d7:19:c7:4e:42,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1011,35,0,(hidden SSID),-97,301254081955,5260,c6:eb:42:fa:95:57,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1011,35,0,Afeka-Staff,-94,301258486763,5220,94:b3:4f:a3:2a:b4,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1011,35,0,Afeka-Wifi-Open,-95,301258486759,5220,94:b3:4f:a3:2a:b0,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1011,35,0,Gibson,-96,301258486728,2412,8c:59:c3:a8:5d:80,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1011,35,0,Afeka-Staff,-92,301258486767,5240,94:b3:4f:a2:c9:a4,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1011,35,0,Afeka-Wifi-Open,-88,301258486700,5260,94:b3:4f:a3:26:50,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1011,35,0,Afeka-Staff,-88,301258486694,5260,94:b3:4f:a3:26:54,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1011,35,0,Afeka-Staff,-84,301258486713,5320,94:b3:4f:a3:ce:d4,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1011,35,0,(hidden SSID),-76,301253221753,5180,80:bc:37:97:ff:71,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1011,35,0,Afeka-Wifi-Open,-76,301258486662,5180,80:bc:37:97:ff:70,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1011,35,0,Afeka-Wifi-Open,-83,301258486705,5320,94:b3:4f:a3:ce:d0,[ESS],2024-06-17T11:04:10.597Z
Line_1_top_right,e384f534f12c984588d8868e,1011,35,0,Afeka-Staff,-76,301258486679,5180,80:bc:37:97:ff:73,[ESS],2024-06-17T11:04:10.597Z
